,type,id,shortcode,dim_height,dim_width,shortcode_media.gating_info,shortcode_media.fact_check_overall_rating,shortcode_media.fact_check_information,shortcode_media.sensitivity_friction_info,shortcode_media.media_overlay_info,shortcode_media.media_preview,photo_url,shortcode_media.display_resources,ai_comment,is_video,shortcode_media.tracking_token,user_details,post_text,shortcode_media.caption_is_edited,shortcode_media.has_ranked_comments,comment_count,shortcode_media.edge_media_to_parent_comment.page_info.has_next_page,shortcode_media.edge_media_to_parent_comment.page_info.end_cursor,comments,edge_media_to_hoisted_comment.edges,preview_comment_count,preview_comment,comments_disabled,shortcode_media.commenting_disabled_for_viewer,timestamp,like_count,shortcode_media.edge_media_preview_like.edges,shortcode_media.edge_media_to_sponsor_user.edges,location_id,location_has_public_page,location_name,location_slug,location_json,shortcode_media.viewer_has_liked,shortcode_media.viewer_has_saved,shortcode_media.viewer_has_saved_to_collection,shortcode_media.viewer_in_photo_of_you,shortcode_media.viewer_can_reshare,owner_id,owner_is_verified,owner_profile_pic_url,owner_username,shortcode_media.owner.blocked_by_viewer,shortcode_media.owner.restricted_by_viewer,shortcode_media.owner.followed_by_viewer,owner_full_name,shortcode_media.owner.has_blocked_viewer,owner_is_private,owner_is_unpublished,shortcode_media.owner.requested_by_viewer,owner_pass_tiering_recommendation,owner_edge_owner_to_timeline_media_count,owner_edge_followed_by_count,is_ad,shortcode_media.edge_web_media_to_related_media.edges,shortcode_media.edge_related_profiles.edges,shortcode_media.dash_info.is_dash_eligible,shortcode_media.dash_info.video_dash_manifest,shortcode_media.dash_info.number_of_qualities,shortcode_media.has_audio,shortcode_media.video_url,shortcode_media.video_view_count,shortcode_media.video_play_count,shortcode_media.location,shortcode_media.encoding_status,shortcode_media.is_published,shortcode_media.product_type,shortcode_media.title,shortcode_media.video_duration,shortcode_media.thumbnail_src,shortcode_media.clips_music_attribution_info,shortcode_media.edge_sidecar_to_children.edges
0,GraphImage,2435634714762104848,CHNHN5YAVAQ,1080,1080,,,,,,ACoq2Hv4kODng46cfnWFcSiRi8YIUnJUnv8A3hj1xmhw33j8y9c88H9f51HGMZUrkE8+w9j+PP4VNxNO9hjLu+9xgcfT1ppj28j6Y5z/AJ7mrP2NnOEIx79TxnP/AOunrExIXOQOw9e/X2pAl3Jo4MAsvGQAB9ev4+nvV0Iy8BRxx3qNmKj5VGAVP5VB57+o/M0rloj3Mco52BvYkc8Huce3FTwwnIMbqQD7598E4GT37VFLFu7mqnlFTlS3507odmaf2a4GSuMtkknHf8eP1pot5YQWcZPseOv+e1Vxc3IGAST+HA7dMUH7RIOXYfSndE8rLEjMRsThlOW+uPX2Gfxqr5beg/So/InU5BLH3qQSz90Yn/PtS310DbTU0iAaaUWnDpS+lZmxGEAqQYFApQOlAg460bhTyMGkwKYH/9k=,https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123461802_829525267874183_4048942319660715123_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6bwzazMTbcYAX_HilvI&_nc_tp=15&oh=aa443e99f0541298e3b33bb52c976b3d&oe=5FCE8F74,"[{'src': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/123461802_829525267874183_4048942319660715123_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6bwzazMTbcYAX_HilvI&_nc_tp=24&oh=022f6cf9ec99988b5ba82ce0cd099925&oe=5FCE7A38', 'config_width': 640, 'config_height': 640}, {'src': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/123461802_829525267874183_4048942319660715123_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6bwzazMTbcYAX_HilvI&_nc_tp=24&oh=6528bc50987257129cb01c0a2abb532f&oe=5FCBAFF4', 'config_width': 750, 'config_height': 750}, {'src': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123461802_829525267874183_4048942319660715123_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6bwzazMTbcYAX_HilvI&_nc_tp=15&oh=aa443e99f0541298e3b33bb52c976b3d&oe=5FCE8F74', 'config_width': 1080, 'config_height': 1080}]","Photo by Love • Travel • Waterfalls in Nelspruit Mpumalanga with @acwengile_m, @larocaguesthouse, and @momentswithus_za. Image may contain: 2 people, people sitting, table and outdoor.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNzY1ZThiYWQxM2U2NDAzN2IxYTkxM2I4NTRjZDAzMjQyNDM1NjM0NzE0NzYyMTA0ODQ4In0sInNpZ25hdHVyZSI6IiJ9,"[{'node': {'user': {'full_name': 'CWENGA 👩 MANAKAZA', 'id': '2175428929', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/121319336_218314599881622_7718277515169310497_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=G58kGYHCe3MAX9TP7BU&oh=12ab937eab09edb32eaf8513e463c115&oe=5FCC3F7D', 'username': 'acwengile_m'}, 'x': 0.38, 'y': 0.3413333333}}, {'node': {'user': {'full_name': 'Cwenga & Mandla| Travel couple', 'id': '37493489658', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/122725991_347774133179663_6661499715839673109_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=16uN0bEhxI0AX8JT4U6&oh=f39aafeb7d77274a0fe6cb73e39cf455&oe=5FCEE1C2', 'username': 'momentswithus_za'}, 'x': 0.444, 'y': 0.5066666667}}, {'node': {'user': {'full_name': 'La Roca Guesthouse', 'id': '7443872447', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/29740074_1933276986983787_3724812625133961216_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=FlEp44BwjQkAX8JTxfo&oh=5ef9c94b001a92e3611f2d973749eaf5&oe=5FCF2324', 'username': 'larocaguesthouse'}, 'x': 0.8573333333, 'y': 0.104}}]","[{'node': {'text': 'phomolo ea gents e phomole, ho bohlokoa haholo ho nka khefu, tlohella bophelo bo fokotse butle\n.\n.\n.\n#corona #chasingsunsets #thisisliving #sunset #pool #baecation #vacation #travelcouple #southafricancouple #southafrica #shotleft #meetshouthafrica #mympumalanga #Nelspruit #rest #relax #love  #nature #peace #travel #summer #happy #health #life #instagood #photooftheday  #weekend #fitness #tired #family'}}]",False,False,6,False,,"[{'node': {'id': '17850102158377390', 'text': 'I love these chairs/couches whatever you call them 😍😍', 'created_at': 1604570811, 'did_report_as_spam': False, 'owner': {'id': '1929308118', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/123064351_397966051223919_1227880230865315875_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=ModV2ODr6T0AX94-Z7X&oh=80388c069ea912ac5f1e68eb226aff07&oe=5FCCCEBA', 'username': '_akhonasikho'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 2}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 2, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '18015478318291125', 'text': '@_akhonasikho i love them too😻', 'created_at': 1604570904, 'did_report_as_spam': False, 'owner': {'id': '2175428929', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/121319336_218314599881622_7718277515169310497_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=G58kGYHCe3MAX9TP7BU&oh=12ab937eab09edb32eaf8513e463c115&oe=5FCC3F7D', 'username': 'acwengile_m'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}, {'node': {'id': '17845031024442953', 'text': '@_akhonasikho they are a must have 👌🏼', 'created_at': 1604572107, 'did_report_as_spam': False, 'owner': {'id': '1531176081', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/115773863_3031653920215976_733394631670796713_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=cRlXFHXVvk4AX9QfCN5&oh=85861b4218dbe9f24d96785865c67da2&oe=5FCE782A', 'username': 'mandla_dambuza'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}]}}}, {'node': {'id': '17872220678033509', 'text': 'Hay undbhidile ngok Mr😂😂😂', 'created_at': 1604570878, 'did_report_as_spam': False, 'owner': {'id': '2175428929', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/121319336_218314599881622_7718277515169310497_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=G58kGYHCe3MAX9TP7BU&oh=12ab937eab09edb32eaf8513e463c115&oe=5FCC3F7D', 'username': 'acwengile_m'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 1, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': [{'node': {'id': '17893125715688244', 'text': '@acwengile_m kanti awukwazi uguqula ilwimi 🤣🤣🤣🤣', 'created_at': 1604572128, 'did_report_as_spam': False, 'owner': {'id': '1531176081', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/115773863_3031653920215976_733394631670796713_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=cRlXFHXVvk4AX9QfCN5&oh=85861b4218dbe9f24d96785865c67da2&oe=5FCE782A', 'username': 'mandla_dambuza'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}]}}}, {'node': {'id': '17881323940883634', 'text': '🔥🔥🔥', 'created_at': 1604571446, 'did_report_as_spam': False, 'owner': {'id': '2418605377', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/123799711_190637922504912_7361359238917162830_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=PZdo-_87f9wAX8y2Qgv&oh=42cafcf42b2bf4ed8c817f5e4ad52546&oe=5FCC1FF0', 'username': 'mihlali_c'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 1}, 'is_restricted_pending': False, 'edge_threaded_comments': {'count': 0, 'page_info': {'has_next_page': False, 'end_cursor': None}, 'edges': []}}}]",[],6,"[{'node': {'id': '17845031024442953', 'text': '@_akhonasikho they are a must have 👌🏼', 'created_at': 1604572107, 'did_report_as_spam': False, 'owner': {'id': '1531176081', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/115773863_3031653920215976_733394631670796713_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=cRlXFHXVvk4AX9QfCN5&oh=85861b4218dbe9f24d96785865c67da2&oe=5FCE782A', 'username': 'mandla_dambuza'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}, {'node': {'id': '17893125715688244', 'text': '@acwengile_m kanti awukwazi uguqula ilwimi 🤣🤣🤣🤣', 'created_at': 1604572128, 'did_report_as_spam': False, 'owner': {'id': '1531176081', 'is_verified': False, 'profile_pic_url': 'https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/115773863_3031653920215976_733394631670796713_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=cRlXFHXVvk4AX9QfCN5&oh=85861b4218dbe9f24d96785865c67da2&oe=5FCE782A', 'username': 'mandla_dambuza'}, 'viewer_has_liked': False, 'edge_liked_by': {'count': 0}, 'is_restricted_pending': False}}]",False,False,1604570305,268,[],[],392163104245088,True,Nelspruit Mpumalanga,nelspruit-mpumalanga,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Pretoria, South Africa"", ""region_name"": """", ""country_code"": ""ZA"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",False,False,False,False,True,1531176081,False,https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/s150x150/115773863_3031653920215976_733394631670796713_n.jpg?_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_ohc=cRlXFHXVvk4AX9QfCN5&oh=85861b4218dbe9f24d96785865c67da2&oe=5FCE782A,mandla_dambuza,False,,False,Love • Travel • Waterfalls,False,False,False,False,True,444,21131,False,[],[],,,,,,,,,,,,,,,,
